Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
WADM8v,25-34 years old,2,"At home, At the office, At a cafe",True,True,False,True,False,"Pour over, Coffee brewing machine (e.g. Mr. Coffee), Coffee extract (e.g. Cometeer), Cold brew, Other",True,False,False,True,False,False,False,True,True,True,Aeropress,,,,,,,,,Cappuccino,,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",False,True,True,False,False,,"Oat milk, Flavored coffee creamer, Whole milk",True,False,False,False,True,True,False,False,False,"Stevia, Granulated Sugar, Artificial Sweeteners (e.g., Splenda)",True,True,False,False,True,False,False,False,,,,,,,,,Full Bodied,Very strong,Medium,Full caffeine,6.0,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the caffeine",True,True,False,False,False,,,,,,,,,,,,,,,,
NAMbXp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Light,Full caffeine,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1rDDZO,25-34 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,7.0,1.0,5.0,4.0,Good fruit and sweetness,3.0,2.0,3.0,A little milder than C - a bit more well rounded. ,4.0,2.0,2.0,"i almost rated this higher than coffee B because its bitterness gave it more personality, but, after taking more drinks i think its harder to enjoy the cup after awhile. Covers my palate with bitter. ",1.0,4.0,5.0,"Wonderful. i am biased - Black and white is a local roaster and where i buy most of my coffee. But it has acid, fruit, and a little funk. i love this. ",Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$6-$8,$6-$8,Yes,$300-$500,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
qboJdg,25-34 years old,2,"At home, On the go",True,False,True,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,"National chain (e.g. Starbucks, Dunkin)",True,False,False,False,False,False,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,6.0,1.0,4.0,4.0,,3.0,3.0,3.0,,4.0,3.0,2.0,,1.0,5.0,5.0,,Coffee A,Coffee D,Coffee D,I do a mix of both,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$6-$8,$10-$15,No,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
0E11K6,>65 years old,1,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",False,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,Raw Sugar (Turbinado),False,False,False,False,False,False,False,True,,,,,,,,,Sweet,Medium,Medium,Full caffeine,2.0,3.0,3.0,4.0,Smooth,3.0,2.0,4.0,,3.0,2.0,3.0,,4.0,4.0,1.0,Flavor not to our liking. Very acidic ,Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$4-$6,$4-$6,Yes,$100-$300,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
pLRJ9y,35-44 years old,2,"At home, At a cafe, On the go",True,False,True,True,False,"Pour over, French press, Coffee brewing machine (e.g. Mr. Coffee)",True,True,False,True,False,False,False,False,False,False,,"Local cafe, Specialty coffee shop",False,True,False,True,False,False,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Medium,Light,Full caffeine,6.0,3.0,4.0,4.0,"Round, toffee",4.0,2.0,3.0,"Mellow, smoky",3.0,3.0,5.0,"Smooth, caramel",2.0,3.0,3.0,"Dark chocolate, raspberries",Coffee C,Coffee A,Coffee C,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$4-$6,$6-$8,Yes,$100-$300,Yes,Male,,Bachelor's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
QAvzjk,18-24 years old,2,At home,True,False,False,False,False,"Pour over, Other",True,False,False,False,False,False,False,False,False,True,Aeropress,,,,,,,,,Cortado,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Oat milk, Whole milk",True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Medium,Full caffeine,4.0,2.0,3.0,5.0,"citrussy, sweet",4.0,2.0,3.0,"earthy, light texture",2.0,2.0,4.0,"muted, tropical, balanced",2.0,5.0,2.0,"fruity, fermented, strong",Coffee A,Coffee A,Coffee A,I do a mix of both,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,More than $20,More than $20,No,$20-$50,Yes,Male,,Master's degree,Asian/Pacific Islander,,Student,,Democrat
EPvZjN,25-34 years old,3,"At the office, On the go, At home, At a cafe",True,True,True,True,False,"Pour over, Espresso, Cold brew",True,False,True,False,False,False,False,True,False,False,,Specialty coffee shop,False,False,False,True,False,False,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Medium,Blonde,Full caffeine,7.0,1.0,3.0,4.0,,2.0,2.0,1.0,,3.0,2.0,1.0,,1.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$8-$10,Yes,"More than $1,000",Yes,Male,,Master's degree,Hispanic/Latino,,Employed part-time,,Democrat
xd4RKr,18-24 years old,4,"At a cafe, At home",True,False,False,True,False,"Pour over, Espresso, Other",True,False,True,False,False,False,False,False,False,True,Aeropress  ,,,,,,,,,Cortado,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Medium,Medium,Full caffeine,7.0,2.0,4.0,3.0,"Cacao Nibs, citrus",4.0,2.0,4.0,"Smooth, vanilla ",2.0,3.0,5.0,"Marshmallow, Pear, almond, vanilla ",2.0,5.0,3.0,"Must, stone fruit, blueberry",Coffee C,Coffee D,Coffee C,I primarily work in person,$60-$80,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,More than $20,Yes,$500-$1000,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,Democrat
42Ap4O,25-34 years old,1,"At the office, At home",True,True,False,False,False,"Espresso, Other, Coffee brewing machine (e.g. Mr. Coffee)",False,False,True,True,False,False,False,False,False,True,Aeropress ,,,,,,,,,Mocha,,"Milk, dairy alternative, or coffee creamer, Flavor syrup",False,True,False,True,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,8.0,1.0,5.0,2.0,"The acidity was a little bit too biting. A bit like drinking lemon juice. I enjoy some acidity, but not quite to that extent. ",3.0,1.0,3.0,"Was interesting, as it had a roasty flavor but didn't seem like a dark roast. Was a bit bitter at first, but that faded as it cooled. ",4.0,1.0,2.0,"I wanted to like this one, but there was a paper/wood/cereal note that kept throwing me off. ",1.0,4.0,5.0,"I really like the fruit forward berry aspect of this coffee. Perhaps a bit too much for everyday use, but definitely one I would come back to occasionally. ",Coffee B,Coffee D,Coffee D,I do a mix of both,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$8-$10,$8-$10,No,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,2,No affiliation
0E1D5Z,25-34 years old,2,"At the office, At home",True,True,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Medium,Medium,Full caffeine,5.0,2.0,4.0,4.0,"Juicy, fruity",3.0,2.0,1.0,"Chocolate, nutty",4.0,1.0,3.0,,2.0,3.0,5.0,Sweet,Coffee A,Coffee D,Coffee D,I do a mix of both,<$20,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",True,True,True,True,False,,Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,,Bachelor's degree,Hispanic/Latino,,Employed full-time,,Democrat
g5YkOd,18-24 years old,3,"At home, At the office, On the go",True,True,True,False,False,"Pour over, Instant coffee",True,False,False,False,False,True,False,False,False,False,,Local cafe,False,True,False,False,False,False,,Latte,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Very strong,Dark,Full caffeine,3.0,2.0,3.0,3.0,,4.0,3.0,5.0,,2.0,3.0,3.0,,2.0,5.0,2.0,,Coffee B,Coffee A,Coffee B,I do a mix of both,$20-$40,"I need the caffeine, It tastes good",True,True,False,False,False,,Yes,No,$8-$10,$8-$10,No,$20-$50,No,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,Democrat
ZdvD8z,35-44 years old,2,"At home, On the go, At a cafe",True,False,True,True,False,Pour over,True,False,False,False,False,False,False,False,False,False,,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop",True,True,False,True,False,False,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,7.0,1.0,5.0,4.0,"Comes across as a nice, unassuming coffee when hot but once it starts to cool the acidity really shows itself and goes from good to quite tasty.",4.0,3.0,2.0,"Full bodied, darker, roasty, nutty.",5.0,2.0,3.0,,2.0,4.0,5.0,Instantly reminded me of blueberry syrup,Coffee A,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,$15-$20,No,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Independent
lNKMov,25-34 years old,2,"At the office, At home",True,True,False,False,False,"Espresso, Pour over",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Medium,Full caffeine,8.0,3.0,4.0,3.0,"Tasting notes: vegetal, green bean, sweet",4.0,2.0,3.0,"Tasting notes: Dry, bakers cocoa, burnt toast with butter (has a very smooth melted butter mouthfeel!)",5.0,2.0,1.0,Lingering bitterness that resembles burnt clutch aroma. No sweetness or smoothness to offset that bitterness. Yuck,2.0,4.0,5.0,"Funky, fermented fruit, earthy/musty notes like kopi luwak, sweet, wild, juicy mouthfeel",Coffee A,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$15-$20,No,$300-$500,Yes,Male,,Bachelor's degree,White/Caucasian,,Student,,Democrat
rlGJKR,25-34 years old,2,"At home, At the office",True,True,False,False,False,"Espresso, Other",False,False,True,False,False,False,False,False,False,True,Clever Dripper ,,,,,,,,,Other,"Paper filter (clever, aeropress) ",No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat light,Light,Full caffeine,4.0,1.0,4.0,5.0,Light mouth feel - not tea like and perfect amount of body for my preference. Enjoyed more as it cooled,3.0,2.0,3.0,Medium mouth feel - good chocolate notes ,4.0,2.0,2.0,Heavy mouth feel ,1.0,3.0,4.0,Light moutfeel. Less body than A. Second favorite. Enjoyed more as it cooled ,Coffee A,Coffee A,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,$15-$20,Yes,$500-$1000,Yes,Male,,Master's degree,White/Caucasian,,Employed full-time,1,No affiliation
RzvkQl,25-34 years old,2,"At home, At a cafe, At the office",True,True,False,True,False,"Pour over, Cold brew",True,False,False,False,False,False,False,True,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,8.0,3.0,3.0,4.0,,2.0,2.0,3.0,,4.0,2.0,3.0,,2.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"I need the ritual, I need the caffeine, It tastes good",True,True,True,False,False,,Yes,Yes,$10-$15,$10-$15,Yes,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
241oZD,35-44 years old,2,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Somewhat light,Blonde,Full caffeine,3.0,2.0,5.0,5.0,,4.0,3.0,2.0,,3.0,2.0,2.0,,1.0,4.0,4.0,,Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,,,$100-$300,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,2,Democrat
aBKzLq,35-44 years old,3,"At home, At the office, On the go, At a cafe",True,True,True,True,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,Specialty coffee shop,False,False,False,True,False,False,,Latte,,Sugar or sweetener,False,False,True,False,False,,,,,,,,,,,,Raw Sugar (Turbinado),False,False,False,False,False,False,False,True,,,,,,,,,Bright,Somewhat light,Blonde,Full caffeine,5.0,4.0,5.0,2.0,,2.0,4.0,2.0,mushroom,1.0,2.0,5.0,,4.0,3.0,4.0,sweeter,Coffee C,Coffee D,Coffee C,,,,,,,,,,,,,,,,,,,,,,,,
Xe1QPj,35-44 years old,4,"At home, On the go, At the office",True,True,True,False,False,"Coffee brewing machine (e.g. Mr. Coffee), French press",False,True,False,True,False,False,False,False,False,False,,"National chain (e.g. Starbucks, Dunkin)",True,False,False,False,False,False,,Regular drip coffee,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Medium,Full caffeine,8.0,3.0,4.0,3.0,,4.0,2.0,5.0,,4.0,2.0,5.0,,2.0,5.0,1.0,,Coffee C,Coffee A,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$6-$8,$6-$8,Yes,$100-$300,Yes,Male,,Master's degree,White/Caucasian,,Employed full-time,2,Independent
GrX79O,55-64 years old,4,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Coffee creamer,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Dark,Full caffeine,5.0,2.0,3.0,2.0,grass,3.0,2.0,3.0,smooth chocolate,3.0,1.0,4.0,balanced,3.0,3.0,1.0,fruity berry sour,Coffee C,Coffee A,Coffee C,I primarily work from home,,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$4-$6,$4-$6,No,$50-$100,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,2,Democrat
DVAW05,18-24 years old,2,"At home, At the office",True,True,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Somewhat strong,Medium,Full caffeine,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAvG7g,25-34 years old,1,At home,True,False,False,False,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,9.0,2.0,3.0,4.0,"Cocoa, blackberry",3.0,2.0,3.0,"Hazelnut, butterscotch",3.0,1.0,2.0,"Roasty, nut",2.0,3.0,5.0,"Tropical fruit, guava",Coffee A,Coffee D,Coffee D,I primarily work from home,<$20,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Female,,Some college or associate's degree,White/Caucasian,,Employed part-time,,Democrat
QAv458,18-24 years old,1,"At a cafe, On the go",False,False,True,True,False,,,,,,,,,,,,,"Local cafe, Specialty coffee shop",False,True,False,True,False,False,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Somewhat light,Light,Full caffeine,5.0,2.0,2.0,3.0,"oatmeal with cinnamon notes, cherry",2.0,1.0,3.0,"more full bodied, chocolate and pear. not too acidic",1.0,3.0,4.0,"cereal, honey, banana",2.0,1.0,3.0,white bread with sweet apple or grape. not juicy or sour,Coffee A,Coffee A,Coffee C,I do a mix of both,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$4-$6,$8-$10,Yes,Less than $20,No,Male,,Some college or associate's degree,Asian/Pacific Islander,,Employed full-time,,No affiliation
KMvO2z,35-44 years old,2,"At home, At the office",True,True,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Skim milk,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Nutty,Somewhat light,Medium,Half caff,6.0,3.0,4.0,3.0,toffee jam,4.0,2.0,2.0,"full body, no fruit",4.0,3.0,5.0,"berry, jam",2.0,5.0,4.0,"Green apple, bright",Coffee C,Coffee D,Coffee C,I primarily work in person,$20-$40,"I need the ritual, I need the caffeine, It makes me go to the bathroom, It tastes good",True,True,True,True,False,,Yes,Yes,$6-$8,$15-$20,No,"More than $1,000",Yes,Male,,Bachelor's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
8dAEWk,25-34 years old,2,"At the office, At home",True,True,False,False,False,"Pour over, Espresso, Coffee extract (e.g. Cometeer)",True,False,True,False,False,False,False,False,True,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,9.0,2.0,3.0,4.0,"Kenya? Raisiny, Dry Fruit, Sweet, Nice finish",3.0,1.0,2.0,"Slight veggie note, a little flat",3.0,2.0,2.0,"Feels like the daily driver coffee, chocolate",1.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,More than $20,More than $20,Yes,"More than $1,000",Yes,Male,,Bachelor's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
VZvdYN,25-34 years old,1,"At home, On the go, At a cafe",True,False,True,True,False,Espresso,False,False,True,False,False,False,False,False,False,False,,Local cafe,False,True,False,False,False,False,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Medium,Full caffeine,7.0,2.0,4.0,5.0,Sour apple,4.0,1.0,4.0,"Chocolate, pear",5.0,2.0,2.0,"Roasty, caramel",1.0,5.0,3.0,"Very bright, blueberry, stone fruit",Coffee A,Coffee A,Coffee A,I primarily work from home,<$20,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",No,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
BGADV5,25-34 years old,2,At home,True,False,False,False,False,"Pour over, Espresso, French press",True,True,True,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Medium,Full caffeine,7.0,4.0,5.0,1.0,"Mouth feel was thick and heavy

Very fruity/ floral. A bit too much ",2.0,4.0,3.0,Mouth feel was soft and smooth,3.0,4.0,1.0,,4.0,4.0,4.0,"Mouth feel was clean, smooth, light",Coffee B,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$4-$6,$6-$8,Yes,"More than $1,000",Yes,Male,,Bachelor's degree,Hispanic/Latino,,Employed full-time,1,Democrat
yljg5d,55-64 years old,4,At home,True,False,False,False,False,"Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso)",False,False,False,True,True,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Medium,Full caffeine,5.0,2.0,4.0,2.0,Had a flavor I didn’t like. Not grassy but old?,3.0,3.0,2.0,Surprising mediocrity.  Nothing to live in it.   Wanted to but couldn’t. ,3.0,2.0,2.0,Most bitter in the tasting. ,2.0,4.0,2.0,"Worst coffee, imho, in the tasting.  No. Just no. ",Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,No,$10-$15,$6-$8,Yes,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Retired,2,Democrat
pLR9Z1,35-44 years old,2,"At home, At a cafe",True,False,False,True,False,"Pour over, French press",True,True,False,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",False,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,Granulated Sugar,True,False,False,False,False,False,False,False,,,,,,,,,Chocolatey,Somewhat strong,Medium,Full caffeine,6.0,1.0,3.0,4.0,"Chocolate- clear and easy to pick out this note at the beginning. Citrus once it cooled, like a milk chocolate orange",2.0,1.0,2.0,Maybe citrus? It was hard to pick out a distinct note or flavor,2.0,2.0,2.0,"Grassy, tobacco? Notes were unclear and hard to distinguish",2.0,4.0,3.0,Stone fruit- darker ones like plums or cherries. Syrupy mouthfeel. This coffee stayed the same for me taste-wise when it was hot and cooler.,Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed part-time,,Democrat
pLR1jb,25-34 years old,1,"At home, At a cafe",True,False,False,True,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,6.0,2.0,3.0,3.0,,3.0,2.0,2.0,,3.0,1.0,4.0,,1.0,4.0,5.0,,Coffee C,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$8-$10,$10-$15,Yes,$300-$500,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
